Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant
10,49,0,2,0,0,0
10,50,0,2,0,0,0
10,51,0,2,0,0,0
10,52,0,2,0,0,0
10,53,0,2,0,0,0
10,54,0,2,0,0,0
10,55,0,2,0,0,0
10,56,0,2,0,0,0
10,57,0,2,0,0,0
10,58,0,2,0,0,0
10,59,0,2,0,0,0
10,60,0,2,0,0,0
10,61,0,2,0,0,0
10,62,0,2,0,0,0
10,63,0,2,0,0,0
10,64,0,2,0,0,0
10,65,0,2,0,0,0
10,66,0,2,0,0,0
10,67,0,2,0,0,0
10,68,0,2,0,0,0
10,69,0,2,0,0,0
10,70,0,2,0,0,0
10,71,0,2,0,0,0
10,72,0,2,0,0,0
10,73,0,2,0,0,0
10,74,0,2,0,0,0
10,75,0,2,0,0,0
10,76,0,2,0,0,0
10,77,0,2,0,0,0
10,78,0,2,0,0,0
10,79,0,2,0,0,0
10,80,0,2,0,0,0
10,81,0,2,0,0,0
10,82,0,2,0,0,0
10,83,0,2,0,0,0
10,84,0,2,0,0,0
10,85,0,2,0,0,0
10,86,0,2,0,0,0
10,87,0,2,0,0,0
10,88,0,2,0,0,0
10,89,0,2,0,0,0
10,90,0,2,0,0,0
10,91,0,2,0,0,0
10,92,0,2,0,0,0
10,93,0,2,0,0,0
10,94,0,2,0,0,0
10,95,0,2,0,0,0
10,96,0,2,0,0,0
10,97,0,2,0,0,0
10,98,0,2,0,0,0
10,99,0,2,0,0,0
10,100,0,2,0,0,0
10,101,0,2,0,0,0
10,102,0,2,0,0,0
10,103,0,2,0,0,0
10,104,0,2,0,0,0
10,105,0,2,0,0,0
10,106,0,2,0,0,0
10,107,0,2,0,0,0
10,108,0,2,0,0,0
10,109,0,2,0,0,0
10,110,0,2,0,0,0
10,111,0,2,0,0,0
10,112,0,2,0,0,0
10,113,0,2,0,0,0
10,114,0,2,0,0,0
10,115,0,2,0,0,0
10,116,0,2,0,0,0
10,117,0,2,0,0,0
10,118,0,2,0,0,0
10,119,0,2,0,0,0
10,120,0,2,0,0,0
10,121,0,2,0,0,0
10,122,0,2,0,0,0
10,123,0,2,0,0,0
10,124,0,2,0,0,0
10,125,0,2,0,0,0
10,126,0,2,0,0,0
10,127,0,2,0,0,0
10,128,0,2,0,0,0
10,129,0,2,0,0,0
10,130,0,2,0,0,0
10,131,0,2,0,0,0
10,132,0,2,0,0,0
10,133,0,2,0,0,0
10,134,0,2,0,0,0
10,135,0,2,0,0,0
10,136,0,2,0,0,0
10,137,0,2,0,0,0
10,138,0,2,0,0,0
10,139,0,2,0,0,0
10,140,0,2,0,0,0
10,141,0,2,0,0,0
10,142,0,2,0,0,0
10,143,0,2,0,0,0
10,144,0,2,0,0,0
10,145,0,2,0,0,0
10,146,0,2,0,0,0
10,147,0,2,0,0,0
10,148,0,2,0,0,0
10,149,0,2,0,0,0
10,150,0,2,0,0,0
10,151,0,2,0,0,0
10,152,0,2,0,0,0
10,153,0,2,0,0,0
10,154,0,2,0,0,0
10,155,0,2,0,0,0
10,156,0,2,0,0,0
10,157,0,2,0,0,0
10,158,0,2,0,0,0
10,159,0,2,0,0,0
10,160,0,2,0,0,0
10,161,0,2,0,0,0
10,162,0,2,0,0,0
10,163,0,2,0,0,0
10,164,0,2,0,0,0
10,165,0,2,0,0,0
10,166,0,2,0,0,0
10,167,0,2,0,0,0
10,168,0,2,0,0,0
10,169,0,2,0,0,0
10,170,0,2,0,0,0
10,171,0,2,0,0,0
10,172,0,2,0,0,0
10,173,0,2,0,0,0
10,174,0,2,0,0,0
10,175,0,2,0,0,0
10,176,0,2,0,0,0
10,177,0,2,0,0,0
10,178,0,2,0,0,0
10,179,0,2,0,0,0
10,180,0,2,0,0,0
10,181,0,2,0,0,0
10,182,0,2,0,0,0
10,183,0,2,0,0,0
10,184,0,2,0,0,0
10,185,0,2,0,0,0
10,186,0,2,0,0,0
10,187,0,2,0,0,0
10,188,0,2,0,0,0
10,189,0,2,0,0,0
10,190,0,2,0,0,0
10,191,0,2,0,0,0
10,192,0,2,0,0,0
10,193,0,2,0,0,0
10,194,0,2,0,0,0
10,195,0,2,0,0,0
10,196,0,2,0,0,0
10,197,0,2,0,0,0
10,198,0,2,0,0,0
10,199,0,2,0,0,0
10,200,0,2,0,0,0
10,201,0,2,0,0,0
10,202,0,2,0,0,0
10,203,0,2,0,0,0
10,204,0,2,0,0,0
10,205,0,2,0,0,0
10,206,0,2,0,0,0
10,207,0,2,0,0,0
10,208,0,2,0,0,0
10,209,0,2,0,0,0
10,210,0,2,0,0,0
10,211,0,2,0,0,0
10,212,0,2,0,0,0
10,213,0,2,0,0,0
10,214,0,2,0,0,0
10,215,0,2,0,0,0
10,216,0,2,0,0,0
10,217,0,2,0,0,0
10,218,0,2,0,0,0
10,219,0,2,0,0,0
10,220,0,2,0,0,0
10,221,0,2,0,0,0
10,222,0,2,0,0,0
10,223,0,2,0,0,0
10,224,0,2,0,0,0
10,225,0,2,0,0,0
10,226,0,2,0,0,0
10,227,0,2,0,0,0
10,228,0,2,0,0,0
10,229,0,2,0,0,0
10,230,0,2,0,0,0
10,231,0,2,0,0,0
10,232,0,2,0,0,0
10,233,0,2,0,0,0
10,234,0,2,0,0,0
10,235,0,2,0,0,0
10,236,0,2,0,0,0
10,237,0,2,0,0,0
10,238,0,2,0,0,0
10,239,0,2,0,0,0
10,240,0,2,0,0,0
10,241,0,2,0,0,0
10,242,0,2,0,0,0
10,243,0,2,0,0,0
10,244,0,2,0,0,0
10,245,0,2,0,0,0
10,246,0,2,0,0,0
10,247,0,2,0,0,0
10,248,0,2,0,0,0
10,249,0,2,0,0,0
10,250,0,2,0,0,0
10,251,0,2,0,0,0
10,252,0,2,0,0,0
10,253,0,2,0,0,0
10,254,0,2,0,0,0
10,255,0,2,0,0,0
10,256,0,2,0,0,0
10,257,0,2,0,0,0
10,258,0,2,0,0,0
10,259,0,2,0,0,0
10,260,0,2,0,0,0
10,261,0,2,0,0,0
10,262,0,2,0,0,0
10,263,0,2,0,0,0
10,264,0,2,0,0,0
10,265,0,2,0,0,0
10,266,0,2,0,0,0
10,267,0,2,0,0,0
10,268,0,2,0,0,0
10,269,0,2,0,0,0
10,270,0,2,0,0,0
10,271,0,2,0,0,0
10,272,0,2,0,0,0
10,273,0,2,0,0,0
10,274,0,2,0,0,0
10,275,0,2,0,0,0
10,276,0,2,0,0,0
10,277,0,2,0,0,0
10,278,0,2,0,0,0
10,279,0,2,0,0,0
10,280,0,2,0,0,0
10,281,0,2,0,0,0
10,282,0,2,0,0,0
10,283,0,2,0,0,0
10,284,0,2,0,0,0
10,285,0,2,0,0,0
10,286,0,2,0,0,0
10,287,0,2,0,0,0
10,288,0,2,0,0,0
10,289,0,2,0,0,0
10,290,0,2,0,0,0
10,291,0,2,0,0,0
10,292,0,2,0,0,0
10,293,0,2,0,0,0
10,294,0,2,0,0,0
10,295,0,2,0,0,0
10,296,0,2,0,0,0
10,297,0,2,0,0,0
10,298,0,2,0,0,0
10,299,0,2,0,0,0
10,300,0,2,0,0,0
10,301,0,2,0,0,0
10,302,0,2,0,0,0
10,303,0,2,0,0,0
10,304,0,2,0,0,0
10,305,0,2,0,0,0
10,306,0,2,0,0,0
10,307,0,2,0,0,0
10,308,0,2,0,0,0
10,309,0,2,0,0,0
10,310,0,2,0,0,0
10,311,0,2,0,0,0
10,312,0,2,0,0,0
10,313,0,2,0,0,0
10,314,0,2,0,0,0
10,315,0,2,0,0,0
10,316,0,2,0,0,0
10,317,0,2,0,0,0
10,318,0,2,0,0,0
10,319,0,2,0,0,0
10,320,0,2,0,0,0
10,321,0,2,0,0,0
10,322,0,2,0,0,0
10,323,0,2,0,0,0
10,324,0,2,0,0,0
10,325,0,2,0,0,0
10,326,0,2,0,0,0
10,327,0,2,0,0,0
10,328,0,2,0,0,0
10,329,0,2,0,0,0
10,330,0,2,0,0,0
10,331,0,2,0,0,0
10,332,0,2,0,0,0
10,333,0,2,0,0,0
10,334,0,2,0,0,0
10,335,0,2,0,0,0
10,336,0,2,0,0,0
10,337,0,2,0,0,0
10,338,0,2,0,0,0
10,339,0,2,0,0,0
10,340,0,2,0,0,0
10,341,0,2,0,0,0
10,342,0,2,0,0,0
10,343,0,2,0,0,0
10,344,0,2,0,0,0
10,345,0,2,0,0,0
10,346,0,2,0,0,0
10,347,0,2,0,0,0
10,348,0,2,0,0,0
10,349,0,2,0,0,0
10,350,0,2,0,0,0
10,351,0,2,0,0,0
10,352,0,2,0,0,0
10,353,0,2,0,0,0
10,354,0,2,0,0,0
10,355,0,2,0,0,0
10,356,0,2,0,0,0
10,357,0,2,0,0,0
10,358,0,2,0,0,0
10,359,0,2,0,0,0
10,360,0,2,0,0,0
10,361,0,2,0,0,0
10,362,0,2,0,0,0
10,363,0,2,0,0,0
10,364,0,2,0,0,0
10,365,0,2,0,0,0
10,366,0,2,0,0,0
10,367,0,2,0,0,0
10,368,0,2,0,0,0
10,369,0,2,0,0,0
10,370,0,2,0,0,0
10,371,0,2,0,0,0
10,372,0,2,0,0,0
10,373,0,2,0,0,0
10,374,0,2,0,0,0
10,375,0,2,0,0,0
10,376,0,2,0,0,0
10,377,0,2,0,0,0
10,378,0,2,0,0,0
10,379,0,2,0,0,0
10,380,0,2,0,0,0
10,381,0,2,0,0,0
10,382,0,2,0,0,0
10,383,0,2,0,0,0
10,384,0,2,0,0,0
10,385,0,2,0,0,0
10,386,0,2,0,0,0
10,387,0,2,0,0,0
10,388,0,2,0,0,0
10,389,0,2,0,0,0
10,390,0,2,0,0,0
10,391,0,2,0,0,0
10,392,0,2,0,0,0
10,393,0,2,0,0,0
10,394,0,2,0,0,0
10,395,0,2,0,0,0
10,396,0,2,0,0,0
10,397,0,2,0,0,0
10,398,0,2,0,0,0
10,399,0,2,0,0,0
10,400,0,2,0,0,0
10,401,0,2,0,0,0
10,402,0,2,0,0,0
10,403,0,2,0,0,0
10,404,0,2,0,0,0
10,405,0,2,0,0,0
10,406,0,2,0,0,0
10,407,0,2,0,0,0
10,408,0,2,0,0,0
10,409,0,2,0,0,0
10,410,0,2,0,0,0
10,411,0,2,0,0,0
10,412,0,2,0,0,0
10,413,0,2,0,0,0
10,414,0,2,0,0,0
10,415,0,2,0,0,0
10,416,0,2,0,0,0
10,417,0,2,0,0,0
10,418,0,2,0,0,0
10,419,0,2,0,0,0
10,420,0,2,0,0,0
10,421,0,2,0,0,0
10,422,0,2,0,0,0
10,423,0,2,0,0,0
10,424,0,2,0,0,0
10,425,0,2,0,0,0
10,426,0,2,0,0,0
10,427,0,2,0,0,0
10,428,0,2,0,0,0
10,429,0,2,0,0,0
10,430,0,2,0,0,0
10,431,0,2,0,0,0
10,432,0,2,0,0,0
10,433,0,2,0,0,0
10,434,0,2,0,0,0
10,435,0,2,0,0,0
10,436,0,2,0,0,0
10,437,0,2,0,0,0
10,438,0,2,0,0,0
10,439,0,2,0,0,0
10,440,0,2,0,0,0
10,441,0,2,0,0,0
10,442,0,2,0,0,0
10,443,0,2,0,0,0
10,444,0,2,0,0,0
10,445,0,2,0,0,0
10,446,0,2,0,0,0
10,447,0,2,0,0,0
10,448,0,2,0,0,0
10,449,0,2,0,0,0
10,450,0,2,0,0,0
10,451,0,2,0,0,0
10,452,0,2,0,0,0
10,453,0,2,0,0,0
10,454,0,2,0,0,0
10,455,0,2,0,0,0
10,456,0,2,0,0,0
10,457,0,1,0,0,1
10,458,0,1,0,0,1
10,459,0,1,1,0,0
10,460,0,1,1,0,0
10,461,0,1,1,0,0
10,462,0,1,1,0,0
10,463,0,1,1,0,0
10,464,0,1,1,0,0
10,465,0,1,1,0,0
10,466,0,1,1,0,0
10,467,0,1,1,0,0
10,468,0,1,1,0,0
10,469,0,1,1,0,0
10,470,0,1,1,0,0
10,471,0,1,1,0,0
10,472,0,1,1,0,0
10,473,0,1,1,0,0
10,474,0,1,1,0,0
10,475,0,1,1,0,0
10,476,0,1,1,0,0
10,477,0,1,1,0,0
10,478,0,1,1,0,0
10,479,0,1,1,0,0
10,480,0,1,1,0,0
10,481,0,1,1,0,0
10,482,0,1,1,0,0
10,483,0,1,1,0,0
10,484,0,1,1,0,0
10,485,0,1,1,0,0
10,486,0,1,1,0,0
10,487,0,1,1,0,0
10,488,0,1,1,0,0
10,489,0,1,1,0,0
10,490,0,1,1,0,0
10,491,0,1,1,0,0
10,492,0,1,1,0,0
10,493,0,1,1,0,0
10,494,0,1,1,0,0
10,495,0,1,1,0,0
10,496,0,1,1,0,0
10,497,0,1,1,0,0
10,498,0,1,1,0,0
10,499,0,1,1,0,0
10,500,0,1,1,0,0
10,501,0,1,1,0,0
10,502,0,1,1,0,0
10,503,0,1,1,0,0
10,504,0,1,1,0,0
10,505,0,1,1,0,0
10,506,0,1,1,0,0
10,507,0,1,1,0,0
10,508,0,1,1,0,0
10,509,0,1,1,0,0
10,510,0,1,1,0,0
10,511,0,1,1,0,0
10,512,0,1,1,0,0
10,513,0,1,1,0,0
10,514,0,1,1,0,0
10,515,0,1,1,0,0
10,516,0,1,1,0,0
10,517,0,1,1,0,0
10,518,0,1,1,0,0
10,519,0,1,1,0,0
10,520,0,1,1,0,0
10,521,0,1,1,0,0
10,522,0,1,1,0,0
10,523,0,1,1,0,0
10,524,0,1,1,0,0
10,525,0,1,1,0,0
10,526,0,1,1,0,0
10,527,0,1,1,0,0
10,528,0,1,1,0,0
10,529,0,1,1,0,0
10,530,0,1,1,0,0
10,531,0,1,1,0,0
10,532,0,1,1,0,0
10,533,0,1,1,0,0
10,534,0,1,1,0,0
10,535,0,1,1,0,0
10,536,0,1,1,0,0
10,537,0,1,1,0,0
10,538,0,1,1,0,0
10,539,0,1,1,0,0
10,540,0,1,1,0,0
10,541,0,1,1,0,0
10,542,0,1,1,0,0
10,543,0,1,1,0,0
10,544,0,1,1,0,0
10,545,0,1,1,0,0
10,546,0,1,1,0,0
10,547,0,1,1,0,0
10,548,0,1,1,0,0
10,549,0,1,1,0,0
10,550,0,1,1,0,0
10,551,0,1,1,0,0
10,552,0,1,1,0,0
10,553,0,1,1,0,0
10,554,0,1,1,0,0
10,555,0,1,1,0,0
10,556,0,1,1,0,0
10,557,0,1,1,0,0
10,558,0,1,1,0,0
10,559,0,1,1,0,0
10,560,0,1,1,0,0
10,561,0,1,1,0,0
10,562,0,1,1,0,0
10,563,0,1,1,0,0
10,564,0,1,1,0,0
10,565,0,1,1,0,0
10,566,0,1,1,0,0
10,567,0,1,1,0,0
10,568,0,1,1,0,0
10,569,0,1,1,0,0
10,570,0,1,1,0,0
10,571,0,1,1,0,0
10,572,0,1,1,0,0
10,573,0,1,1,0,0
10,574,0,1,1,0,0
10,575,0,1,1,0,0
10,576,0,1,1,0,0
10,577,0,1,1,0,0
10,578,0,1,1,0,0
10,579,0,1,1,0,0
10,580,0,1,1,0,0
10,581,0,0,1,0,1
10,582,0,0,1,0,1
10,583,1,0,1,0,0
10,584,1,0,1,0,0
10,585,1,0,0,0,1
10,586,1,0,0,0,1
10,587,1,0,0,0,1
10,588,1,0,0,0,1
10,589,1,0,0,0,1
10,590,1,1,0,0,0
10,591,1,1,0,0,0
10,592,1,1,0,0,0
10,593,1,1,0,0,0
10,594,0,1,0,0,1
10,595,0,1,0,0,1
10,596,0,1,0,0,1
10,597,0,1,0,1,0
10,598,0,1,0,1,0
10,599,0,1,0,1,0
10,600,0,1,0,1,0
10,601,0,1,0,1,0
10,602,0,1,0,1,0
10,603,0,1,0,1,0
10,604,0,1,0,1,0
10,605,0,1,0,1,0
10,606,0,1,0,1,0
10,607,0,1,0,1,0
10,608,0,1,0,1,0
10,609,0,0,0,2,0
10,610,0,0,0,2,0
10,611,0,0,0,2,0
10,612,0,0,0,2,0
10,613,0,0,0,2,0
10,614,0,0,0,2,0
10,615,0,0,2,0,0
10,616,0,0,2,0,0
10,617,0,0,2,0,0
10,618,0,0,2,0,0
10,619,0,0,2,0,0
10,620,0,0,2,0,0
10,621,0,0,2,0,0
10,622,0,0,2,0,0
10,623,0,0,2,0,0
10,624,0,0,2,0,0
10,625,0,0,2,0,0
10,626,0,0,2,0,0
10,627,0,0,2,0,0
10,628,0,0,2,0,0
10,629,0,0,2,0,0
10,630,0,0,2,0,0
10,631,0,0,2,0,0
10,632,0,0,2,0,0
10,633,0,0,2,0,0
10,634,0,0,2,0,0
10,635,0,0,2,0,0
10,636,0,0,2,0,0
10,637,0,0,2,0,0
10,638,0,0,2,0,0
10,639,0,0,2,0,0
10,640,0,2,0,0,0
10,641,0,2,0,0,0
10,642,0,2,0,0,0
10,643,0,0,0,0,2
10,644,1,0,0,0,1
10,645,1,0,0,0,1
10,646,1,0,0,0,1
10,647,2,0,0,0,0
10,648,2,0,0,0,0
10,649,2,0,0,0,0
10,650,2,0,0,0,0
10,651,2,0,0,0,0
10,652,2,0,0,0,0
10,653,2,0,0,0,0
10,654,2,0,0,0,0
10,655,2,0,0,0,0
10,656,2,0,0,0,0
10,657,2,0,0,0,0
10,658,2,0,0,0,0
10,659,2,0,0,0,0
10,660,2,0,0,0,0
10,661,2,0,0,0,0
10,662,2,0,0,0,0
10,663,2,0,0,0,0
10,664,2,0,0,0,0
10,665,2,0,0,0,0
10,666,2,0,0,0,0
10,667,2,0,0,0,0
10,668,2,0,0,0,0
10,669,2,0,0,0,0
10,670,2,0,0,0,0
10,671,2,0,0,0,0
10,672,2,0,0,0,0
10,673,2,0,0,0,0
10,674,2,0,0,0,0
10,675,2,0,0,0,0
10,676,2,0,0,0,0
10,677,2,0,0,0,0
10,678,2,0,0,0,0
10,679,2,0,0,0,0
10,680,2,0,0,0,0
10,681,2,0,0,0,0
10,682,2,0,0,0,0
10,683,2,0,0,0,0
10,684,2,0,0,0,0
10,685,2,0,0,0,0
10,686,2,0,0,0,0
10,687,2,0,0,0,0
10,688,2,0,0,0,0
10,689,2,0,0,0,0
10,690,2,0,0,0,0
10,691,2,0,0,0,0
10,692,2,0,0,0,0
10,693,2,0,0,0,0
10,694,2,0,0,0,0
10,695,2,0,0,0,0
10,696,2,0,0,0,0
10,697,2,0,0,0,0
10,698,2,0,0,0,0
10,699,2,0,0,0,0
10,700,2,0,0,0,0
10,701,2,0,0,0,0
10,702,2,0,0,0,0
10,703,2,0,0,0,0
10,704,2,0,0,0,0
10,705,2,0,0,0,0
10,706,2,0,0,0,0
10,707,2,0,0,0,0
10,708,2,0,0,0,0
10,709,2,0,0,0,0
10,710,2,0,0,0,0
10,711,2,0,0,0,0
10,712,2,0,0,0,0
10,713,2,0,0,0,0
10,714,2,0,0,0,0
10,715,2,0,0,0,0
10,716,2,0,0,0,0
10,717,2,0,0,0,0
10,718,2,0,0,0,0
10,719,2,0,0,0,0
10,720,2,0,0,0,0
10,721,2,0,0,0,0
10,722,2,0,0,0,0
10,723,2,0,0,0,0
10,724,2,0,0,0,0
10,725,2,0,0,0,0
10,726,2,0,0,0,0
10,727,2,0,0,0,0
10,728,2,0,0,0,0
10,729,2,0,0,0,0
10,730,2,0,0,0,0
10,731,2,0,0,0,0
10,732,2,0,0,0,0
10,733,2,0,0,0,0
10,734,2,0,0,0,0
10,735,2,0,0,0,0
10,736,2,0,0,0,0
10,737,2,0,0,0,0
10,738,2,0,0,0,0
10,739,2,0,0,0,0
10,740,2,0,0,0,0
10,741,2,0,0,0,0
10,742,2,0,0,0,0
10,743,2,0,0,0,0
10,744,2,0,0,0,0
10,745,2,0,0,0,0
10,746,2,0,0,0,0
10,747,2,0,0,0,0
10,748,2,0,0,0,0
10,749,2,0,0,0,0
10,750,2,0,0,0,0
10,751,2,0,0,0,0
10,752,2,0,0,0,0
10,753,2,0,0,0,0
10,754,2,0,0,0,0
10,755,2,0,0,0,0
10,756,2,0,0,0,0
10,757,2,0,0,0,0
10,758,2,0,0,0,0
10,759,2,0,0,0,0
10,760,2,0,0,0,0
10,761,2,0,0,0,0
10,762,2,0,0,0,0
10,763,2,0,0,0,0
10,764,2,0,0,0,0
10,765,2,0,0,0,0
10,766,2,0,0,0,0
10,767,2,0,0,0,0
10,768,2,0,0,0,0
10,769,2,0,0,0,0
10,770,2,0,0,0,0
10,771,2,0,0,0,0
10,772,2,0,0,0,0
10,773,2,0,0,0,0
10,774,2,0,0,0,0
10,775,2,0,0,0,0
10,776,2,0,0,0,0
10,777,2,0,0,0,0
10,778,2,0,0,0,0
10,779,2,0,0,0,0
10,780,2,0,0,0,0
10,781,2,0,0,0,0
10,782,2,0,0,0,0
10,783,2,0,0,0,0
10,784,2,0,0,0,0
10,785,2,0,0,0,0
10,786,2,0,0,0,0
10,787,2,0,0,0,0
10,788,2,0,0,0,0
10,789,2,0,0,0,0
10,790,2,0,0,0,0
10,791,2,0,0,0,0
10,792,2,0,0,0,0
10,793,2,0,0,0,0
10,794,2,0,0,0,0
10,795,2,0,0,0,0
10,796,2,0,0,0,0
10,797,2,0,0,0,0
10,798,2,0,0,0,0
10,799,2,0,0,0,0
10,800,2,0,0,0,0
10,801,2,0,0,0,0
10,802,2,0,0,0,0
10,803,2,0,0,0,0
10,804,2,0,0,0,0
10,805,2,0,0,0,0
10,806,2,0,0,0,0
10,807,2,0,0,0,0
10,808,2,0,0,0,0
10,809,2,0,0,0,0
10,810,2,0,0,0,0
10,811,2,0,0,0,0
10,812,2,0,0,0,0
10,813,2,0,0,0,0
10,814,2,0,0,0,0
10,815,2,0,0,0,0
10,816,2,0,0,0,0
10,817,2,0,0,0,0
10,818,2,0,0,0,0
10,819,2,0,0,0,0
10,820,2,0,0,0,0
10,821,2,0,0,0,0
10,822,2,0,0,0,0
10,823,2,0,0,0,0
10,824,2,0,0,0,0
10,825,2,0,0,0,0
10,826,2,0,0,0,0
10,827,2,0,0,0,0
10,828,2,0,0,0,0
10,829,2,0,0,0,0
10,830,2,0,0,0,0
10,831,2,0,0,0,0
10,832,2,0,0,0,0
10,833,2,0,0,0,0
10,834,2,0,0,0,0
10,835,2,0,0,0,0
10,836,2,0,0,0,0
10,837,2,0,0,0,0
10,838,2,0,0,0,0
10,839,2,0,0,0,0
10,840,2,0,0,0,0
10,841,2,0,0,0,0
10,842,2,0,0,0,0
10,843,2,0,0,0,0
10,844,2,0,0,0,0
10,845,2,0,0,0,0
10,846,2,0,0,0,0
10,847,2,0,0,0,0
10,848,2,0,0,0,0
10,849,2,0,0,0,0
10,850,2,0,0,0,0
10,851,2,0,0,0,0
10,852,2,0,0,0,0
10,853,2,0,0,0,0
10,854,2,0,0,0,0
10,855,2,0,0,0,0
10,856,2,0,0,0,0
10,857,2,0,0,0,0
10,858,2,0,0,0,0
10,859,2,0,0,0,0
10,860,2,0,0,0,0
10,861,2,0,0,0,0
10,862,2,0,0,0,0
10,863,2,0,0,0,0
10,864,2,0,0,0,0
10,865,2,0,0,0,0
10,866,2,0,0,0,0
10,867,2,0,0,0,0
10,868,2,0,0,0,0
10,869,2,0,0,0,0
10,870,2,0,0,0,0
10,871,2,0,0,0,0
10,872,2,0,0,0,0
10,873,2,0,0,0,0
10,874,2,0,0,0,0
10,875,2,0,0,0,0
10,876,2,0,0,0,0
10,877,2,0,0,0,0
10,878,2,0,0,0,0
10,879,2,0,0,0,0
10,880,2,0,0,0,0
10,881,2,0,0,0,0
10,882,2,0,0,0,0
10,883,2,0,0,0,0
10,884,2,0,0,0,0
10,885,2,0,0,0,0
10,886,2,0,0,0,0
10,887,2,0,0,0,0
10,888,2,0,0,0,0
10,889,2,0,0,0,0
10,890,2,0,0,0,0
10,891,2,0,0,0,0
10,892,2,0,0,0,0
10,893,2,0,0,0,0
10,894,2,0,0,0,0
10,895,2,0,0,0,0
10,896,2,0,0,0,0
10,897,2,0,0,0,0
10,898,2,0,0,0,0
10,899,2,0,0,0,0
10,900,2,0,0,0,0
10,901,2,0,0,0,0
10,902,2,0,0,0,0
10,903,2,0,0,0,0
10,904,2,0,0,0,0
10,905,2,0,0,0,0
10,906,2,0,0,0,0
10,907,2,0,0,0,0
10,908,2,0,0,0,0
10,909,2,0,0,0,0
10,910,2,0,0,0,0
10,911,2,0,0,0,0
10,912,2,0,0,0,0
10,913,2,0,0,0,0
10,914,2,0,0,0,0
10,915,2,0,0,0,0
10,916,2,0,0,0,0
10,917,2,0,0,0,0
10,918,2,0,0,0,0
10,919,2,0,0,0,0
10,920,2,0,0,0,0
10,921,2,0,0,0,0
10,922,2,0,0,0,0
10,923,2,0,0,0,0
10,924,2,0,0,0,0
10,925,2,0,0,0,0
10,926,2,0,0,0,0
10,927,2,0,0,0,0
10,928,2,0,0,0,0
10,929,2,0,0,0,0
10,930,2,0,0,0,0
10,931,2,0,0,0,0
10,932,2,0,0,0,0
10,933,2,0,0,0,0
10,934,2,0,0,0,0
10,935,2,0,0,0,0
10,936,2,0,0,0,0
10,937,2,0,0,0,0
10,938,2,0,0,0,0
10,939,2,0,0,0,0
10,940,2,0,0,0,0
10,941,2,0,0,0,0
10,942,2,0,0,0,0
10,943,2,0,0,0,0
10,944,2,0,0,0,0
10,945,2,0,0,0,0
10,946,2,0,0,0,0
10,947,2,0,0,0,0
10,948,2,0,0,0,0
10,949,2,0,0,0,0
10,950,2,0,0,0,0
10,951,2,0,0,0,0
10,952,2,0,0,0,0
10,953,2,0,0,0,0
10,954,2,0,0,0,0
10,955,2,0,0,0,0
10,956,2,0,0,0,0
10,957,2,0,0,0,0
10,958,2,0,0,0,0
10,959,2,0,0,0,0
10,960,2,0,0,0,0
10,961,2,0,0,0,0
10,962,2,0,0,0,0
10,963,2,0,0,0,0
10,964,2,0,0,0,0
10,965,2,0,0,0,0
10,966,2,0,0,0,0
10,967,2,0,0,0,0
10,968,2,0,0,0,0
10,969,2,0,0,0,0
10,970,2,0,0,0,0
10,971,2,0,0,0,0
10,972,2,0,0,0,0
10,973,2,0,0,0,0
10,974,2,0,0,0,0
10,975,2,0,0,0,0
10,976,2,0,0,0,0
10,977,2,0,0,0,0
10,978,2,0,0,0,0
10,979,2,0,0,0,0
10,980,2,0,0,0,0
10,981,2,0,0,0,0
10,982,2,0,0,0,0
10,983,2,0,0,0,0
10,984,2,0,0,0,0
10,985,2,0,0,0,0
10,986,2,0,0,0,0
10,987,2,0,0,0,0
10,988,2,0,0,0,0
10,989,2,0,0,0,0
10,990,2,0,0,0,0
10,991,2,0,0,0,0
10,992,2,0,0,0,0
10,993,2,0,0,0,0
10,994,2,0,0,0,0
10,995,2,0,0,0,0
10,996,2,0,0,0,0
10,997,2,0,0,0,0
10,998,2,0,0,0,0
10,999,2,0,0,0,0
10,1000,2,0,0,0,0
10,1001,2,0,0,0,0
10,1002,2,0,0,0,0
10,1003,2,0,0,0,0
10,1004,2,0,0,0,0
10,1005,2,0,0,0,0
10,1006,2,0,0,0,0
10,1007,2,0,0,0,0
10,1008,2,0,0,0,0
10,1009,2,0,0,0,0
10,1010,2,0,0,0,0
10,1011,2,0,0,0,0
10,1012,2,0,0,0,0
10,1013,2,0,0,0,0
10,1014,2,0,0,0,0
10,1015,2,0,0,0,0
10,1016,2,0,0,0,0
10,1017,2,0,0,0,0
10,1018,2,0,0,0,0
10,1019,2,0,0,0,0
10,1020,2,0,0,0,0
10,1021,2,0,0,0,0
10,1022,2,0,0,0,0
10,1023,2,0,0,0,0
10,1024,2,0,0,0,0
10,1025,2,0,0,0,0
10,1026,2,0,0,0,0
10,1027,2,0,0,0,0
10,1028,2,0,0,0,0
10,1029,2,0,0,0,0
10,1030,2,0,0,0,0
10,1031,2,0,0,0,0
10,1032,2,0,0,0,0
10,1033,2,0,0,0,0
10,1034,2,0,0,0,0
10,1035,2,0,0,0,0
10,1036,2,0,0,0,0
10,1037,2,0,0,0,0
10,1038,2,0,0,0,0
