Day,Minute,Occupant-1 Activity,Occupant-2 Activity
3,1151,17,2
3,1152,17,2
3,1153,17,2
3,1154,17,2
3,1155,17,2
3,1156,17,2
3,1157,17,2
3,1158,17,2
3,1159,17,2
3,1160,17,2
3,1161,17,2
3,1162,17,2
3,1163,17,2
3,1164,17,2
3,1165,17,2
3,1166,17,2
3,1167,17,2
3,1168,17,2
3,1169,17,2
3,1170,17,2
3,1171,17,2
3,1172,17,2
3,1173,17,2
3,1174,17,2
3,1175,17,2
3,1176,17,2
3,1177,18,2
3,1178,18,2
3,1179,18,2
3,1180,18,2
3,1181,18,2
3,1182,18,2
3,1183,18,2
3,1184,18,2
3,1185,18,2
3,1186,18,2
3,1187,18,2
3,1188,18,2
3,1189,18,2
3,1190,18,2
3,1191,18,2
3,1192,18,2
3,1193,18,2
3,1194,18,2
3,1195,18,2
3,1196,18,2
3,1197,18,2
3,1198,18,2
3,1199,18,2
3,1200,18,2
3,1201,18,2
3,1202,18,2
3,1203,18,2
3,1204,18,2
3,1205,18,2
3,1206,18,2
3,1207,18,2
3,1208,18,2
3,1209,18,2
3,1210,18,2
3,1211,18,2
3,1212,18,2
3,1213,18,2
3,1214,27,2
3,1215,27,2
3,1216,27,2
3,1217,27,2
3,1218,27,2
3,1219,27,2
3,1220,27,2
3,1221,27,2
3,1222,27,2
3,1223,2,2
3,1224,2,2
3,1225,2,2
3,1226,2,2
3,1227,2,2
3,1228,2,2
3,1229,2,2
3,1230,2,2
3,1231,2,2
3,1232,2,2
3,1233,2,2
3,1234,2,2
3,1235,2,2
3,1236,2,2
3,1237,2,2
3,1238,2,2
3,1239,2,2
3,1240,2,2
3,1241,2,2
3,1242,2,2
3,1243,2,2
3,1244,2,2
3,1245,2,2
3,1246,2,2
3,1247,2,2
3,1248,2,2
3,1249,2,2
3,1250,2,2
3,1251,2,2
3,1252,2,2
3,1253,2,2
3,1254,2,2
3,1255,2,2
3,1256,2,2
3,1257,2,2
3,1258,2,2
3,1259,2,2
3,1260,2,2
3,1261,2,2
3,1262,2,2
3,1263,2,2
3,1264,2,2
3,1265,2,2
3,1266,2,2
3,1267,2,2
3,1268,2,2
3,1269,2,2
3,1270,2,2
3,1271,2,2
3,1272,2,2
3,1273,2,2
3,1274,2,2
3,1275,2,2
3,1276,2,2
3,1277,2,2
3,1278,2,2
3,1279,2,2
3,1280,2,2
3,1281,2,2
3,1282,12,2
3,1283,12,2
3,1284,12,2
3,1285,12,2
3,1286,12,2
3,1287,12,2
3,1288,12,2
3,1289,12,15
3,1290,27,15
3,1291,27,15
3,1292,12,15
3,1293,12,15
3,1294,12,15
3,1295,12,22
3,1296,12,22
3,1297,12,17
3,1298,12,17
3,1299,12,17
3,1300,12,17
3,1301,12,17
3,1302,12,17
3,1303,12,17
3,1304,12,17
3,1305,12,17
3,1306,12,17
3,1307,12,17
3,1308,12,17
3,1309,12,17
3,1310,12,17
3,1311,12,17
3,1312,12,17
3,1313,12,17
3,1314,12,17
3,1315,12,17
3,1316,12,17
3,1317,13,17
3,1318,13,17
3,1319,13,17
3,1320,13,17
3,1321,13,17
3,1322,13,17
3,1323,13,17
3,1324,13,17
3,1325,13,17
3,1326,13,17
3,1327,13,17
3,1328,13,17
3,1329,13,17
3,1330,13,17
3,1331,13,17
3,1332,13,17
3,1333,13,17
3,1334,13,17
3,1335,13,17
3,1336,10,17
3,1337,10,17
3,1338,10,17
3,1339,10,17
3,1340,10,17
3,1341,10,17
3,1342,10,17
3,1343,10,17
3,1344,10,17
3,1345,10,17
3,1346,10,17
3,1347,15,17
3,1348,15,17
3,1349,15,17
3,1350,15,17
3,1351,13,17
3,1352,13,17
3,1353,13,17
3,1354,13,17
3,1355,13,17
3,1356,13,17
3,1357,13,17
3,1358,13,17
3,1359,13,17
3,1360,13,17
3,1361,22,17
3,1362,22,17
3,1363,22,22
3,1364,22,22
3,1365,22,22
3,1366,22,22
3,1367,17,22
3,1368,17,22
3,1369,17,22
3,1370,17,12
3,1371,17,12
3,1372,17,12
3,1373,17,12
3,1374,17,12
3,1375,22,12
3,1376,22,12
3,1377,22,12
3,1378,22,12
3,1379,22,12
3,1380,22,12
3,1381,22,12
3,1382,22,12
3,1383,22,12
3,1384,22,12
3,1385,22,12
3,1386,22,12
3,1387,22,12
3,1388,22,12
3,1389,22,12
3,1390,22,12
3,1391,22,12
3,1392,22,12
3,1393,22,12
3,1394,22,12
3,1395,22,12
3,1396,22,12
3,1397,22,12
3,1398,22,12
3,1399,10,22
3,1400,10,22
3,1401,10,22
3,1402,10,22
3,1403,10,22
3,1404,10,22
3,1405,10,22
3,1406,10,22
3,1407,12,22
3,1408,12,12
3,1409,12,12
3,1410,12,12
3,1411,12,12
3,1412,12,12
3,1413,12,12
3,1414,12,12
3,1415,12,12
3,1416,12,12
3,1417,12,12
3,1418,12,12
3,1419,12,12
3,1420,12,12
3,1421,12,12
3,1422,12,12
3,1423,12,12
3,1424,12,12
3,1425,12,12
3,1426,12,12
3,1427,12,12
3,1428,12,12
3,1429,12,12
3,1430,12,12
3,1431,12,12
3,1432,12,12
3,1433,12,12
3,1434,12,12
3,1435,12,12
3,1436,12,12
3,1437,12,12
3,1438,12,12
3,1439,12,12
4,0,12,17
4,1,12,17
4,2,12,17
4,3,12,17
4,4,12,17
4,5,12,17
4,6,12,21
4,7,17,21
4,8,17,21
4,9,17,11
4,10,17,11
4,11,17,11
4,12,17,11
4,13,22,11
4,14,22,11
4,15,22,11
4,16,22,11
4,17,22,11
4,18,22,11
4,19,22,11
4,20,22,11
4,21,22,11
4,22,22,11
4,23,22,11
4,24,17,11
4,25,17,11
4,26,17,11
4,27,17,11
4,28,17,11
4,29,17,11
4,30,17,11
4,31,17,11
4,32,17,11
4,33,17,11
4,34,17,11
4,35,17,11
4,36,17,11
4,37,17,11
4,38,17,11
4,39,17,11
4,40,17,11
4,41,17,11
4,42,17,11
4,43,17,11
4,44,17,11
4,45,17,11
4,46,17,11
4,47,17,11
4,48,17,11
4,49,17,11
4,50,17,11
4,51,17,11
4,52,17,11
4,53,17,11
4,54,17,11
4,55,17,11
4,56,17,11
4,57,17,11
4,58,17,11
4,59,17,11
4,60,17,11
4,61,17,11
4,62,17,11
4,63,17,11
4,64,21,11
4,65,21,11
4,66,21,11
4,67,21,11
4,68,21,11
4,69,21,11
4,70,21,11
4,71,21,11
4,72,21,11
4,73,11,11
4,74,11,11
4,75,11,11
4,76,11,11
4,77,11,11
4,78,11,11
4,79,11,11
4,80,11,11
4,81,11,11
4,82,11,11
4,83,11,11
4,84,11,11
4,85,11,11
4,86,11,11
4,87,11,11
4,88,11,11
4,89,11,11
4,90,11,11
4,91,11,11
4,92,11,11
4,93,11,11
4,94,11,11
4,95,11,11
4,96,11,11
4,97,11,11
4,98,11,11
4,99,11,11
4,100,11,11
4,101,11,11
4,102,11,11
4,103,11,11
4,104,11,11
4,105,11,11
4,106,11,11
4,107,11,11
4,108,11,11
4,109,11,11
4,110,11,11
4,111,11,11
4,112,11,11
4,113,11,11
4,114,11,11
4,115,11,11
4,116,11,11
4,117,11,11
4,118,11,11
4,119,11,11
4,120,11,11
4,121,11,11
4,122,11,11
4,123,11,11
4,124,11,11
4,125,11,11
4,126,11,11
4,127,11,11
4,128,11,11
4,129,11,11
4,130,11,11
4,131,11,11
4,132,11,11
4,133,11,11
4,134,11,11
4,135,11,11
4,136,11,11
4,137,11,11
4,138,11,11
4,139,11,11
4,140,11,11
4,141,11,11
4,142,11,11
4,143,11,11
4,144,11,11
4,145,11,11
4,146,11,11
4,147,11,11
4,148,11,11
4,149,11,11
4,150,11,11
4,151,11,11
4,152,11,11
4,153,11,11
4,154,11,11
4,155,11,11
4,156,11,11
4,157,11,11
4,158,11,11
4,159,11,11
4,160,11,11
4,161,11,11
4,162,11,11
4,163,11,11
4,164,11,11
4,165,11,11
4,166,11,11
4,167,11,11
4,168,11,11
4,169,11,11
4,170,11,11
4,171,11,11
4,172,11,11
4,173,11,11
4,174,11,11
4,175,11,11
4,176,11,11
4,177,11,11
4,178,11,11
4,179,11,11
4,180,11,11
4,181,11,11
4,182,11,11
4,183,11,11
4,184,11,11
4,185,11,11
4,186,11,11
4,187,11,11
4,188,11,11
4,189,11,11
4,190,11,11
4,191,11,11
4,192,11,11
4,193,11,11
4,194,11,11
4,195,11,11
4,196,11,11
4,197,11,11
4,198,11,11
4,199,11,11
4,200,11,11
4,201,11,11
4,202,11,11
4,203,11,11
4,204,11,11
4,205,11,11
4,206,11,11
4,207,11,11
4,208,11,11
4,209,11,11
4,210,11,11
4,211,11,11
4,212,11,11
4,213,11,11
4,214,11,11
4,215,11,11
4,216,11,11
4,217,11,11
4,218,11,11
4,219,11,11
4,220,11,11
4,221,11,11
4,222,11,11
4,223,11,11
4,224,11,11
4,225,11,11
4,226,11,11
4,227,11,11
4,228,11,11
4,229,11,11
4,230,11,11
4,231,11,11
4,232,11,11
4,233,11,11
4,234,11,11
4,235,11,11
4,236,11,11
4,237,11,11
4,238,11,11
4,239,11,11
4,240,11,11
4,241,11,11
4,242,11,11
4,243,11,11
4,244,11,11
4,245,11,11
4,246,11,11
4,247,11,11
4,248,11,11
4,249,11,11
4,250,11,11
4,251,11,11
4,252,11,11
4,253,11,11
4,254,11,11
4,255,11,11
4,256,11,11
4,257,11,11
4,258,11,11
4,259,11,11
4,260,11,11
4,261,11,11
4,262,11,11
4,263,11,11
4,264,11,11
4,265,11,11
4,266,11,11
4,267,11,11
4,268,11,11
4,269,11,11
4,270,11,11
4,271,11,11
4,272,11,11
4,273,11,11
4,274,11,11
4,275,11,11
4,276,11,11
4,277,11,11
4,278,11,11
4,279,11,11
4,280,11,11
4,281,11,11
4,282,11,11
4,283,11,11
4,284,11,11
4,285,11,11
4,286,11,11
4,287,11,11
4,288,11,11
4,289,11,11
4,290,11,11
4,291,11,11
4,292,11,11
4,293,11,11
4,294,11,11
4,295,11,11
4,296,11,11
4,297,11,11
4,298,11,11
4,299,11,11
4,300,11,11
4,301,11,11
4,302,11,11
4,303,11,11
4,304,11,11
4,305,11,11
4,306,11,11
4,307,11,11
4,308,11,11
4,309,11,11
4,310,11,11
4,311,11,11
4,312,11,11
4,313,11,11
4,314,11,11
4,315,11,11
4,316,11,11
4,317,11,11
4,318,11,11
4,319,11,11
4,320,11,11
4,321,11,11
4,322,11,11
4,323,11,11
4,324,11,11
4,325,11,11
4,326,11,11
4,327,11,11
4,328,11,11
4,329,11,11
4,330,11,11
4,331,11,11
4,332,11,11
4,333,11,11
4,334,11,11
4,335,11,11
4,336,11,11
4,337,11,11
4,338,11,11
4,339,11,11
4,340,11,11
4,341,11,11
4,342,11,11
4,343,11,11
4,344,11,11
4,345,11,11
4,346,11,11
4,347,11,11
4,348,11,11
4,349,11,11
4,350,11,11
4,351,11,11
4,352,11,11
4,353,11,11
4,354,11,11
4,355,11,11
4,356,11,11
4,357,11,11
4,358,11,11
4,359,11,11
4,360,11,11
4,361,11,11
4,362,11,11
4,363,11,11
4,364,11,11
4,365,11,11
4,366,11,11
4,367,11,11
4,368,11,11
4,369,11,11
4,370,11,11
4,371,11,11
4,372,11,11
4,373,11,11
4,374,11,11
4,375,11,11
4,376,11,11
4,377,11,11
4,378,11,11
4,379,11,11
4,380,11,11
4,381,11,11
4,382,11,11
4,383,11,11
4,384,11,11
4,385,11,11
4,386,11,11
4,387,11,11
4,388,11,11
4,389,11,11
4,390,11,11
4,391,11,11
4,392,11,11
4,393,11,11
4,394,11,11
4,395,11,11
4,396,11,11
4,397,11,11
4,398,11,11
4,399,11,11
4,400,11,11
4,401,11,11
4,402,11,11
4,403,11,11
4,404,11,11
4,405,11,11
4,406,11,11
4,407,11,11
4,408,11,11
4,409,11,11
4,410,11,11
4,411,11,11
4,412,11,11
4,413,11,11
4,414,11,11
4,415,11,11
4,416,11,11
4,417,11,11
4,418,11,11
4,419,11,11
4,420,11,11
4,421,11,11
4,422,11,11
4,423,11,11
4,424,11,11
4,425,11,11
4,426,11,11
4,427,11,11
4,428,11,11
4,429,11,11
4,430,11,11
4,431,11,11
4,432,11,11
4,433,11,11
4,434,11,11
4,435,11,1
4,436,11,1
4,437,11,1
4,438,11,11
4,439,11,11
4,440,11,11
4,441,11,11
4,442,11,11
4,443,11,11
4,444,11,11
4,445,11,11
4,446,11,11
4,447,11,11
4,448,11,11
4,449,11,11
4,450,11,11
4,451,11,11
4,452,11,11
4,453,11,11
4,454,11,11
4,455,11,11
4,456,11,11
4,457,11,11
4,458,11,11
4,459,11,11
4,460,11,11
4,461,11,11
4,462,11,11
4,463,11,15
4,464,11,15
4,465,11,15
4,466,11,15
4,467,11,15
4,468,11,15
4,469,11,15
4,470,11,15
4,471,11,15
4,472,11,15
4,473,11,15
4,474,11,15
4,475,11,15
4,476,11,15
4,477,11,15
4,478,11,15
4,479,11,15
4,480,11,15
4,481,11,20
4,482,11,20
4,483,11,20
4,484,11,20
4,485,11,20
4,486,11,20
4,487,11,20
4,488,11,20
4,489,11,14
4,490,11,14
4,491,11,14
4,492,11,14
4,493,11,14
4,494,11,14
4,495,11,14
4,496,11,14
4,497,11,14
4,498,11,14
4,499,11,14
4,500,11,14
4,501,11,14
4,502,11,14
4,503,11,14
4,504,11,14
4,505,11,14
4,506,11,14
4,507,11,14
4,508,11,3
4,509,11,3
4,510,11,3
4,511,11,3
4,512,11,4
4,513,11,4
4,514,11,4
4,515,11,21
4,516,11,21
4,517,11,21
4,518,11,21
4,519,11,27
4,520,11,27
4,521,11,27
4,522,11,27
4,523,11,27
4,524,11,27
4,525,11,27
4,526,11,27
4,527,11,27
4,528,11,27
4,529,11,27
4,530,11,27
4,531,11,27
4,532,11,27
4,533,11,27
4,534,11,2
4,535,11,2
4,536,11,2
4,537,11,2
4,538,11,2
4,539,11,2
4,540,11,2
4,541,11,2
4,542,11,2
4,543,11,2
4,544,11,2
4,545,11,2
4,546,11,2
4,547,11,2
4,548,11,2
4,549,11,2
4,550,11,2
4,551,11,2
4,552,11,2
4,553,11,2
4,554,11,2
4,555,11,2
4,556,11,2
4,557,11,2
4,558,11,2
4,559,11,2
4,560,11,2
4,561,11,2
4,562,11,2
4,563,11,2
4,564,11,2
4,565,11,2
4,566,11,2
4,567,11,2
4,568,11,2
4,569,11,2
4,570,11,2
4,571,11,2
4,572,11,2
4,573,11,2
4,574,11,2
4,575,11,2
4,576,11,2
4,577,11,2
4,578,11,2
4,579,11,2
4,580,11,2
4,581,11,2
4,582,11,2
4,583,11,2
4,584,11,2
4,585,11,2
4,586,11,2
4,587,11,2
4,588,11,2
4,589,11,2
4,590,11,2
4,591,11,2
4,592,11,2
4,593,11,2
4,594,11,2
4,595,11,2
4,596,11,2
4,597,11,2
4,598,11,2
4,599,11,2
4,600,11,2
4,601,11,2
4,602,11,2
4,603,11,2
4,604,11,2
4,605,11,2
4,606,11,2
4,607,11,2
4,608,11,2
4,609,11,2
4,610,11,2
4,611,11,2
4,612,11,2
4,613,11,2
4,614,11,2
4,615,11,2
4,616,11,2
4,617,11,2
4,618,11,2
4,619,11,2
4,620,11,2
4,621,11,2
4,622,11,2
4,623,11,2
4,624,11,2
4,625,11,2
4,626,11,2
4,627,11,2
4,628,11,2
4,629,11,2
4,630,11,2
4,631,11,2
4,632,11,2
4,633,11,2
4,634,11,2
4,635,11,2
4,636,11,2
4,637,11,2
4,638,11,2
4,639,11,2
4,640,11,2
4,641,11,2
4,642,11,2
4,643,11,2
4,644,11,2
4,645,11,2
4,646,11,2
4,647,11,2
4,648,11,2
4,649,11,2
4,650,11,2
4,651,11,2
4,652,11,2
4,653,11,2
4,654,11,2
4,655,11,2
4,656,11,2
4,657,11,2
4,658,11,2
4,659,11,2
4,660,11,2
4,661,11,2
4,662,15,2
4,663,15,2
4,664,15,2
4,665,15,2
4,666,1,2
4,667,1,2
4,668,1,2
4,669,17,2
4,670,17,2
4,671,17,2
4,672,17,2
4,673,17,2
4,674,17,2
4,675,17,2
4,676,17,2
4,677,17,2
4,678,17,2
4,679,17,2
4,680,17,2
4,681,17,2
4,682,17,2
4,683,17,2
4,684,17,2
4,685,17,2
4,686,17,2
4,687,17,2
4,688,17,2
4,689,17,2
4,690,17,2
4,691,17,2
4,692,17,2
4,693,17,2
4,694,17,2
4,695,17,2
4,696,17,2
4,697,17,2
4,698,17,2
4,699,17,2
4,700,17,2
4,701,23,2
4,702,23,2
4,703,23,2
4,704,23,2
4,705,3,2
4,706,3,2
4,707,3,2
4,708,3,2
4,709,3,2
4,710,3,2
4,711,3,2
4,712,3,2
4,713,3,2
4,714,3,2
4,715,4,2
4,716,4,2
4,717,4,2
4,718,4,2
4,719,4,2
4,720,4,2
4,721,4,2
4,722,4,2
4,723,4,2
4,724,4,2
4,725,4,2
4,726,4,2
4,727,4,2
4,728,9,2
4,729,9,2
4,730,9,2
4,731,9,2
4,732,9,2
4,733,22,2
4,734,22,2
4,735,22,2
4,736,22,2
4,737,22,2
4,738,22,2
4,739,22,2
4,740,22,2
4,741,15,2
4,742,15,2
4,743,15,2
4,744,15,2
4,745,15,2
4,746,15,2
4,747,15,2
4,748,15,2
4,749,15,2
4,750,15,2
4,751,15,2
4,752,15,2
4,753,15,2
4,754,15,2
4,755,15,2
4,756,15,2
4,757,15,2
4,758,15,2
4,759,15,2
4,760,15,2
4,761,1,2
4,762,1,2
4,763,21,2
4,764,21,2
4,765,21,2
4,766,21,2
4,767,21,2
4,768,1,2
4,769,1,2
4,770,1,2
4,771,1,2
4,772,1,2
4,773,1,2
4,774,1,2
4,775,1,2
4,776,1,2
4,777,1,2
4,778,1,2
4,779,1,2
4,780,1,2
4,781,1,2
4,782,1,2
4,783,1,2
4,784,1,2
4,785,1,2
4,786,1,2
4,787,12,2
4,788,12,2
4,789,12,2
4,790,12,2
4,791,12,2
4,792,12,2
4,793,12,2
4,794,12,2
4,795,12,2
4,796,12,2
4,797,12,2
4,798,12,2
4,799,12,2
4,800,12,2
4,801,12,2
4,802,12,2
4,803,12,2
4,804,12,2
4,805,12,2
4,806,12,2
4,807,12,2
4,808,12,2
4,809,12,2
4,810,12,2
4,811,12,2
4,812,12,2
4,813,12,2
4,814,12,2
4,815,12,2
4,816,12,2
4,817,12,2
4,818,12,2
4,819,12,2
4,820,12,2
4,821,12,2
4,822,12,2
4,823,12,2
4,824,12,2
4,825,12,2
4,826,12,2
4,827,12,2
4,828,12,2
4,829,12,2
4,830,12,2
4,831,12,2
4,832,12,2
4,833,12,2
4,834,12,2
4,835,12,2
4,836,12,2
4,837,12,2
4,838,12,2
4,839,12,2
4,840,12,2
4,841,12,2
4,842,12,2
4,843,12,2
4,844,12,2
4,845,12,2
4,846,12,2
4,847,12,2
4,848,12,2
4,849,12,2
4,850,12,2
4,851,12,2
4,852,12,2
4,853,12,2
4,854,12,2
4,855,12,2
4,856,12,2
4,857,12,2
4,858,12,2
4,859,12,2
4,860,12,2
4,861,12,2
4,862,12,2
4,863,12,2
4,864,12,2
4,865,12,2
4,866,12,2
4,867,12,2
4,868,12,2
4,869,12,2
4,870,13,2
4,871,13,2
4,872,13,2
4,873,13,2
4,874,13,2
4,875,13,2
4,876,13,2
4,877,13,2
4,878,13,2
4,879,13,2
4,880,13,2
4,881,13,2
4,882,13,2
4,883,13,2
4,884,13,2
4,885,13,2
4,886,13,2
4,887,13,2
4,888,13,2
4,889,13,2
4,890,13,2
4,891,13,2
4,892,13,2
4,893,13,2
4,894,13,2
4,895,13,2
4,896,13,2
4,897,13,2
4,898,13,2
4,899,13,2
4,900,22,2
4,901,22,2
4,902,22,2
4,903,13,2
4,904,13,2
4,905,13,2
4,906,13,2
4,907,13,2
4,908,13,2
4,909,13,2
4,910,13,2
4,911,13,2
4,912,13,2
4,913,13,2
4,914,13,2
4,915,13,2
4,916,13,2
4,917,13,2
4,918,13,2
4,919,13,2
4,920,13,2
4,921,13,2
4,922,13,2
4,923,13,2
4,924,13,2
4,925,13,2
4,926,13,2
4,927,13,2
4,928,13,2
4,929,13,2
4,930,13,2
4,931,13,2
4,932,13,2
4,933,13,2
4,934,13,2
4,935,13,2
4,936,13,2
4,937,13,2
4,938,13,2
4,939,13,2
4,940,13,2
4,941,5,2
4,942,5,2
4,943,5,2
4,944,5,2
4,945,5,2
4,946,5,2
4,947,5,2
4,948,5,2
4,949,5,2
4,950,5,2
4,951,5,2
4,952,5,2
4,953,5,2
4,954,5,2
4,955,5,2
4,956,5,2
4,957,12,2
4,958,12,2
4,959,12,2
4,960,12,2
4,961,12,2
4,962,12,2
4,963,12,2
4,964,12,2
4,965,12,2
4,966,12,2
4,967,12,2
4,968,12,2
4,969,12,2
4,970,12,2
4,971,12,2
4,972,12,2
4,973,12,2
4,974,12,2
4,975,12,2
4,976,12,2
4,977,5,2
4,978,5,2
4,979,5,2
4,980,5,2
4,981,5,2
4,982,5,2
4,983,5,2
4,984,5,2
4,985,5,2
4,986,5,2
4,987,5,2
4,988,6,2
4,989,6,2
4,990,6,2
4,991,6,2
4,992,6,2
4,993,6,2
4,994,6,2
4,995,6,2
4,996,6,2
4,997,6,2
4,998,9,2
4,999,9,2
4,1000,9,2
4,1001,15,2
4,1002,15,2
4,1003,13,2
4,1004,13,2
4,1005,13,2
4,1006,13,2
4,1007,13,2
4,1008,13,2
4,1009,13,2
4,1010,13,2
4,1011,13,2
4,1012,13,2
4,1013,13,2
4,1014,13,2
4,1015,13,2
4,1016,13,2
4,1017,13,2
4,1018,13,2
4,1019,13,2
4,1020,13,2
4,1021,13,2
4,1022,13,2
4,1023,13,2
4,1024,13,2
4,1025,13,2
4,1026,13,2
4,1027,25,25
4,1028,25,25
4,1029,25,25
4,1030,25,25
4,1031,25,25
4,1032,25,25
4,1033,25,25
4,1034,25,25
4,1035,25,25
4,1036,25,25
4,1037,25,25
4,1038,25,25
4,1039,25,25
4,1040,25,25
4,1041,25,25
4,1042,25,25
4,1043,13,15
4,1044,13,15
4,1045,13,15
4,1046,13,15
4,1047,13,15
4,1048,13,15
4,1049,13,15
4,1050,22,15
4,1051,22,15
4,1052,22,15
4,1053,22,15
4,1054,22,15
4,1055,22,15
4,1056,22,14
4,1057,22,14
4,1058,13,14
4,1059,13,14
4,1060,13,14
4,1061,13,14
4,1062,13,14
4,1063,13,14
4,1064,13,14
4,1065,13,14
4,1066,13,14
4,1067,13,14
4,1068,13,14
4,1069,13,27
4,1070,13,27
4,1071,13,27
4,1072,13,27
4,1073,13,27
4,1074,13,27
4,1075,13,27
4,1076,13,27
4,1077,13,27
4,1078,13,27
4,1079,13,27
4,1080,13,2
4,1081,13,2
4,1082,13,2
4,1083,13,2
4,1084,13,2
4,1085,13,2
4,1086,13,2
4,1087,13,2
4,1088,13,2
4,1089,13,2
4,1090,13,2
4,1091,13,2
4,1092,13,2
4,1093,13,2
4,1094,13,2
4,1095,13,2
4,1096,13,2
4,1097,13,2
4,1098,13,2
4,1099,13,2
4,1100,13,2
4,1101,13,2
4,1102,13,2
4,1103,13,2
4,1104,13,2
4,1105,13,2
4,1106,13,2
4,1107,13,2
4,1108,13,2
4,1109,13,2
4,1110,13,2
4,1111,13,2
4,1112,13,2
4,1113,13,2
4,1114,13,2
4,1115,13,2
4,1116,13,2
4,1117,13,2
4,1118,13,2
4,1119,13,2
4,1120,13,2
4,1121,13,2
4,1122,13,2
4,1123,13,2
4,1124,10,2
4,1125,10,2
4,1126,10,2
4,1127,10,2
4,1128,12,2
4,1129,12,2
4,1130,12,2
4,1131,12,2
4,1132,12,2
4,1133,12,2
4,1134,12,2
4,1135,12,2
4,1136,12,2
4,1137,12,2
4,1138,12,2
4,1139,12,2
4,1140,12,2
4,1141,12,2
4,1142,12,2
4,1143,12,2
4,1144,12,2
4,1145,12,2
4,1146,12,2
4,1147,12,2
4,1148,12,2
4,1149,12,2
4,1150,12,2
4,1151,12,2
4,1152,12,2
4,1153,12,2
4,1154,12,2
4,1155,12,2
4,1156,12,2
4,1157,12,2
4,1158,12,2
4,1159,12,2
4,1160,12,2
4,1161,12,2
4,1162,12,2
4,1163,22,2
4,1164,22,2
4,1165,22,2
4,1166,22,2
4,1167,22,2
4,1168,22,2
4,1169,22,2
4,1170,22,2
4,1171,22,2
4,1172,22,2
4,1173,22,2
4,1174,22,2
4,1175,22,2
4,1176,22,2
4,1177,22,2
4,1178,22,2
4,1179,22,2
4,1180,22,2
4,1181,22,2
4,1182,22,2
4,1183,22,2
4,1184,13,2
4,1185,13,2
4,1186,13,2
4,1187,13,2
4,1188,13,2
4,1189,13,2
4,1190,13,2
4,1191,13,2
4,1192,13,2
4,1193,13,2
4,1194,13,2
4,1195,13,2
4,1196,13,2
4,1197,13,2
4,1198,13,2
4,1199,13,2
4,1200,13,2
4,1201,13,2
4,1202,13,2
4,1203,13,2
4,1204,13,2
4,1205,13,2
4,1206,13,2
4,1207,13,2
4,1208,13,2
4,1209,13,2
4,1210,13,2
4,1211,13,2
4,1212,13,2
4,1213,13,2
4,1214,13,2
4,1215,13,2
4,1216,13,2
4,1217,13,2
4,1218,13,2
4,1219,13,2
4,1220,13,2
4,1221,13,2
4,1222,13,2
4,1223,13,2
4,1224,13,2
4,1225,13,2
4,1226,13,2
4,1227,13,2
4,1228,13,2
4,1229,13,2
4,1230,13,2
4,1231,13,2
4,1232,13,2
4,1233,13,2
4,1234,13,2
4,1235,13,2
4,1236,13,2
4,1237,13,2
4,1238,13,2
4,1239,13,2
4,1240,13,2
4,1241,13,2
4,1242,13,2
4,1243,13,2
4,1244,13,2
4,1245,13,2
4,1246,13,2
4,1247,13,2
4,1248,13,2
4,1249,13,2
4,1250,7,2
4,1251,7,2
4,1252,7,2
4,1253,7,2
4,1254,7,2
4,1255,7,2
4,1256,7,2
4,1257,7,2
4,1258,7,2
4,1259,7,2
4,1260,7,2
4,1261,7,2
4,1262,8,2
4,1263,8,2
4,1264,8,2
4,1265,8,2
4,1266,8,2
4,1267,8,2
4,1268,8,2
4,1269,8,2
4,1270,8,2
4,1271,8,2
4,1272,8,2
4,1273,8,2
4,1274,8,2
4,1275,9,2
4,1276,9,2
4,1277,9,2
4,1278,9,2
4,1279,9,2
4,1280,9,2
4,1281,9,2
4,1282,9,2
4,1283,9,2
4,1284,9,2
4,1285,12,2
4,1286,12,2
4,1287,12,2
4,1288,12,2
4,1289,12,2
4,1290,12,2
4,1291,12,2
4,1292,12,2
4,1293,12,2
4,1294,22,2
4,1295,22,2
4,1296,22,2
4,1297,12,2
4,1298,12,2
4,1299,12,2
4,1300,12,2
4,1301,12,2
4,1302,12,2
4,1303,12,2
4,1304,12,2
4,1305,12,2
4,1306,12,2
4,1307,12,2
4,1308,12,2
4,1309,12,2
4,1310,12,2
4,1311,12,2
4,1312,12,2
4,1313,12,2
4,1314,12,2
4,1315,12,2
4,1316,12,2
4,1317,12,2
4,1318,12,2
4,1319,12,2
4,1320,12,2
4,1321,12,2
4,1322,12,2
4,1323,12,2
4,1324,12,2
4,1325,12,2
4,1326,12,2
4,1327,12,2
4,1328,12,2
4,1329,12,2
4,1330,12,2
4,1331,10,2
4,1332,15,2
4,1333,15,2
4,1334,15,2
4,1335,15,2
4,1336,13,2
4,1337,13,2
4,1338,13,2
4,1339,13,2
4,1340,13,2
4,1341,13,2
4,1342,13,2
4,1343,13,2
4,1344,13,2
4,1345,13,2
4,1346,13,2
4,1347,13,2
4,1348,13,2
4,1349,13,2
4,1350,13,2
4,1351,13,2
4,1352,17,2
4,1353,17,2
4,1354,17,2
4,1355,17,2
4,1356,17,2
4,1357,17,2
4,1358,17,2
4,1359,17,2
4,1360,17,2
4,1361,17,2
4,1362,17,2
4,1363,17,2
4,1364,17,2
4,1365,17,2
4,1366,17,2
4,1367,17,2
4,1368,17,2
4,1369,17,2
4,1370,17,2
4,1371,17,2
4,1372,17,2
4,1373,17,2
